0,6.8,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,6.8,1.6,0.6,1,5.2,0.8,0.4,22.085,22.085,22.085,22.085,22.085,22.085,22.084,22.084,22.084,22.084,22.084,22.084,22.085,22.085,22.085,22.085,22.084,22.084,22.084,68,2,4,4,2,4,2,2,2,2,2,2,68,16,6,10,52,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
600,6.8,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,6.8,1.6,0.6,1,5.2,0.8,0.4,22.085,22.085,22.085,22.085,22.085,22.085,22.084,22.084,22.084,22.084,22.084,22.084,22.085,22.085,22.085,22.085,22.084,22.084,22.084,68,2,4,4,2,4,2,2,2,2,2,2,68,16,6,10,52,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
1200,6.8,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,6.8,1.6,0.6,1,5.2,0.8,0.4,22.085,22.085,22.085,22.085,22.085,22.085,22.084,22.084,22.084,22.084,22.084,22.084,22.085,22.085,22.085,22.085,22.084,22.084,22.084,68,2,4,4,2,4,2,2,2,2,2,2,68,16,6,10,52,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
1800,6.8,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,6.8,1.6,0.6,1,5.2,0.8,0.4,22.085,22.085,22.085,22.085,22.085,22.085,22.084,22.084,22.084,22.084,22.084,22.084,22.085,22.085,22.085,22.085,22.084,22.084,22.084,68,2,4,4,2,4,2,2,2,2,2,2,68,16,6,10,52,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
2400,6.8,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,6.8,1.6,0.6,1,5.2,0.8,0.4,22.085,22.085,22.085,22.085,22.085,22.085,22.084,22.084,22.084,22.084,22.084,22.084,22.085,22.085,22.085,22.085,22.084,22.084,22.084,68,2,4,4,2,4,2,2,2,2,2,2,68,16,6,10,52,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
3000,6.8,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,6.8,1.6,0.6,1,5.2,0.8,0.4,22.085,22.085,22.085,22.085,22.085,22.085,22.084,22.084,22.084,22.084,22.084,22.084,22.085,22.085,22.085,22.085,22.084,22.084,22.084,68,2,4,4,2,4,2,2,2,2,2,2,68,16,6,10,52,8,4,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
3600,6.9241,0.35,0.244,0.244,0.35,0.244,0.2,0.3022,0.35,0.2133,0.2133,0.2133,6.9241,1.432,0.594,0.838,5.4921,0.9899,0.5633,66.084,66.084,66.084,66.084,66.084,66.084,66.084,66.083,66.083,66.083,66.083,66.083,66.084,66.084,66.084,66.084,66.084,66.083,66.083,69.241,3.5,2.44,2.44,3.5,2.44,2,3.022,3.5,2.133,2.133,2.133,69.241,14.32,5.94,8.38,54.921,9.899,5.633,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
4200,6.9241,0.35,0.244,0.244,0.35,0.244,0.2,0.3022,0.35,0.2133,0.2133,0.2133,6.9241,1.432,0.594,0.838,5.4921,0.9899,0.5633,66.084,66.084,66.084,66.084,66.084,66.084,66.084,66.083,66.083,66.083,66.083,66.083,66.084,66.084,66.084,66.084,66.084,66.083,66.083,69.241,3.5,2.44,2.44,3.5,2.44,2,3.022,3.5,2.133,2.133,2.133,69.241,14.32,5.94,8.38,54.921,9.899,5.633,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
4800,6.9241,0.35,0.244,0.244,0.35,0.244,0.2,0.3022,0.35,0.2133,0.2133,0.2133,6.9241,1.432,0.594,0.838,5.4921,0.9899,0.5633,66.084,66.084,66.084,66.084,66.084,66.084,66.084,66.083,66.083,66.083,66.083,66.083,66.084,66.084,66.084,66.084,66.084,66.083,66.083,69.241,3.5,2.44,2.44,3.5,2.44,2,3.022,3.5,2.133,2.133,2.133,69.241,14.32,5.94,8.38,54.921,9.899,5.633,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
5400,6.9241,0.35,0.244,0.244,0.35,0.244,0.2,0.3022,0.35,0.2133,0.2133,0.2133,6.9241,1.432,0.594,0.838,5.4921,0.9899,0.5633,66.084,66.084,66.084,66.084,66.084,66.084,66.084,66.083,66.083,66.083,66.083,66.083,66.084,66.084,66.084,66.084,66.084,66.083,66.083,69.241,3.5,2.44,2.44,3.5,2.44,2,3.022,3.5,2.133,2.133,2.133,69.241,14.32,5.94,8.38,54.921,9.899,5.633,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
6000,6.9241,0.35,0.244,0.244,0.35,0.244,0.2,0.3022,0.35,0.2133,0.2133,0.2133,6.9241,1.432,0.594,0.838,5.4921,0.9899,0.5633,66.084,66.084,66.084,66.084,66.084,66.084,66.084,66.083,66.083,66.083,66.083,66.083,66.084,66.084,66.084,66.084,66.084,66.083,66.083,69.241,3.5,2.44,2.44,3.5,2.44,2,3.022,3.5,2.133,2.133,2.133,69.241,14.32,5.94,8.38,54.921,9.899,5.633,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,355,0,1
