0,7.3,0.4,0.5,0.5,0.2,0.2,0.2,0.4,0.1,0.2,0.2,0.4,7.3,5.8,0.9,0.9,1.5,0.9,0.3,97.977,97.976,97.976,97.976,97.976,97.976,97.977,97.977,97.977,97.977,97.977,97.977,97.977,97.976,97.976,97.976,97.977,97.977,97.977,73,4,5,5,2,2,2,4,1,2,2,4,73,58,9,9,15,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
600,7.3,0.4,0.5,0.5,0.2,0.2,0.2,0.4,0.1,0.2,0.2,0.4,7.3,5.8,0.9,0.9,1.5,0.9,0.3,97.977,97.976,97.976,97.976,97.976,97.976,97.977,97.977,97.977,97.977,97.977,97.977,97.977,97.976,97.976,97.976,97.977,97.977,97.977,73,4,5,5,2,2,2,4,1,2,2,4,73,58,9,9,15,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
1200,7.3,0.4,0.5,0.5,0.2,0.2,0.2,0.4,0.1,0.2,0.2,0.4,7.3,5.8,0.9,0.9,1.5,0.9,0.3,97.977,97.976,97.976,97.976,97.976,97.976,97.977,97.977,97.977,97.977,97.977,97.977,97.977,97.976,97.976,97.976,97.977,97.977,97.977,73,4,5,5,2,2,2,4,1,2,2,4,73,58,9,9,15,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
1800,7.3,0.4,0.5,0.5,0.2,0.2,0.2,0.4,0.1,0.2,0.2,0.4,7.3,5.8,0.9,0.9,1.5,0.9,0.3,97.977,97.976,97.976,97.976,97.976,97.976,97.977,97.977,97.977,97.977,97.977,97.977,97.977,97.976,97.976,97.976,97.977,97.977,97.977,73,4,5,5,2,2,2,4,1,2,2,4,73,58,9,9,15,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
2400,7.3,0.4,0.5,0.5,0.2,0.2,0.2,0.4,0.1,0.2,0.2,0.4,7.3,5.8,0.9,0.9,1.5,0.9,0.3,97.977,97.976,97.976,97.976,97.976,97.976,97.977,97.977,97.977,97.977,97.977,97.977,97.977,97.976,97.976,97.976,97.977,97.977,97.977,73,4,5,5,2,2,2,4,1,2,2,4,73,58,9,9,15,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
3000,7.3,0.4,0.5,0.5,0.2,0.2,0.2,0.4,0.1,0.2,0.2,0.4,7.3,5.8,0.9,0.9,1.5,0.9,0.3,97.977,97.976,97.976,97.976,97.976,97.976,97.977,97.977,97.977,97.977,97.977,97.977,97.977,97.976,97.976,97.976,97.977,97.977,97.977,73,4,5,5,2,2,2,4,1,2,2,4,73,58,9,9,15,9,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
3600,6.5586,0.244,0.2,0.2,0.35,0.2133,0.35,0.244,0.1,0.2,0.2133,0.244,6.5586,5.2073,0.444,0.7633,1.3513,0.7573,0.3,50.569,50.568,50.568,50.568,50.568,50.568,50.569,50.569,50.569,50.569,50.569,50.569,50.569,50.568,50.568,50.568,50.569,50.569,50.569,65.586,2.44,2,2,3.5,2.133,3.5,2.44,1,2,2.133,2.44,65.586,52.073,4.44,7.633,13.513,7.573,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
4200,6.5586,0.244,0.2,0.2,0.35,0.2133,0.35,0.244,0.1,0.2,0.2133,0.244,6.5586,5.2073,0.444,0.7633,1.3513,0.7573,0.3,50.569,50.568,50.568,50.568,50.568,50.568,50.569,50.569,50.569,50.569,50.569,50.569,50.569,50.568,50.568,50.568,50.569,50.569,50.569,65.586,2.44,2,2,3.5,2.133,3.5,2.44,1,2,2.133,2.44,65.586,52.073,4.44,7.633,13.513,7.573,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
4800,6.5586,0.244,0.2,0.2,0.35,0.2133,0.35,0.244,0.1,0.2,0.2133,0.244,6.5586,5.2073,0.444,0.7633,1.3513,0.7573,0.3,50.569,50.568,50.568,50.568,50.568,50.568,50.569,50.569,50.569,50.569,50.569,50.569,50.569,50.568,50.568,50.568,50.569,50.569,50.569,65.586,2.44,2,2,3.5,2.133,3.5,2.44,1,2,2.133,2.44,65.586,52.073,4.44,7.633,13.513,7.573,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
5400,6.5586,0.244,0.2,0.2,0.35,0.2133,0.35,0.244,0.1,0.2,0.2133,0.244,6.5586,5.2073,0.444,0.7633,1.3513,0.7573,0.3,50.569,50.568,50.568,50.568,50.568,50.568,50.569,50.569,50.569,50.569,50.569,50.569,50.569,50.568,50.568,50.568,50.569,50.569,50.569,65.586,2.44,2,2,3.5,2.133,3.5,2.44,1,2,2.133,2.44,65.586,52.073,4.44,7.633,13.513,7.573,3,700,830,920,1050,1100,1050,950,1020,1200,1300,1150,1000,800,900,920,970,900,1000,1150,500,870,880,770,700,650,500,420,475,420,300,250,500,650,750,700,415,350,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,700,0,1
